"Database","Date/Time","Environment","Machine Name","Analysis Name","Schedule Name","Schedule Run ID","Version","Version Name","Animal ID","Application_Version","Max_Number_Trials","Max_Schedule_Time","Schedule_Start_Time","Trial Analysis - Condition","Trial Analysis - Correct","Trial Analysis - Trial Type","Trial Analysis - Touch Latency_Duration","Trial Analysis - Touch Latency_Counts","Trial Analysis - Reward Collection Latency_Duration","Trial Analysis - Reward Collection Latency_Counts","Trial Analysis - Initiation Latency_Duration","Trial Analysis - Initiation Latency_Counts","Trial Analysis - Front Beam Break - ","Trial Analysis - Back Beam Break - ","Trial Analysis - Interruption"
"Cristina2","10/31/2023 2:39:04 PM","Chamber3 [3]","CI32202-3","TxT","Rat dPAL_2021","1137","N/A","Rat dPAL_2021 vN/A","1785","ABET II Touch 22.03.22.0","100","3600","2023-10-31T14:39:05.090","26.736","0","6","7.302","0","1.245","0","0.943","0","4","4","0"
"Cristina2","10/31/2023 2:39:04 PM","Chamber3 [3]","CI32202-3","TxT","Rat dPAL_2021","1137","N/A","Rat dPAL_2021 vN/A","1785","ABET II Touch 22.03.22.0","100","3600","2023-10-31T14:39:05.090","38.089","1","2","2.877","0","1.058","0","1.616","0","3","2","0"
"Cristina2","10/31/2023 2:39:04 PM","Chamber3 [3]","CI32202-3","TxT","Rat dPAL_2021","1137","N/A","Rat dPAL_2021 vN/A","1785","ABET II Touch 22.03.22.0","100","3600","2023-10-31T14:39:05.090","50.151","1","2","2.073","0","1.132","0","3.721","0","3","2","0"
"Cristina2","10/31/2023 2:39:04 PM","Chamber3 [3]","CI32202-3","TxT","Rat dPAL_2021","1137","N/A","Rat dPAL_2021 vN/A","1785","ABET II Touch 22.03.22.0","100","3600","2023-10-31T14:39:05.090","62.757","1","1","4.756","0","1.163","0","1.403","0","2","1","0"
"Cristina2","10/31/2023 2:39:04 PM","Chamber3 [3]","CI32202-3","TxT","Rat dPAL_2021","1137","N/A","Rat dPAL_2021 vN/A","1785","ABET II Touch 22.03.22.0","100","3600","2023-10-31T14:39:05.090","73.908","1","6","2.897","0","0.93","0","1.895","0","2","1","0"
"Cristina2","10/31/2023 2:39:04 PM","Chamber3 [3]","CI32202-3","TxT","Rat dPAL_2021","1137","N/A","Rat dPAL_2021 vN/A","1785","ABET II Touch 22.03.22.0","100","3600","2023-10-31T14:39:05.090","87.058","1","1","2.19","0","0.908","0","4.82","0","1","2","0"
"Cristina2","10/31/2023 2:39:04 PM","Chamber3 [3]","CI32202-3","TxT","Rat dPAL_2021","1137","N/A","Rat dPAL_2021 vN/A","1785","ABET II Touch 22.03.22.0","100","3600","2023-10-31T14:39:05.090","105.078","0","3","1.765","0","0.919","0","1.044","0","2","1","0"
"Cristina2","10/31/2023 2:39:04 PM","Chamber3 [3]","CI32202-3","TxT","Rat dPAL_2021","1137","N/A","Rat dPAL_2021 vN/A","1785","ABET II Touch 22.03.22.0","100","3600","2023-10-31T14:39:05.090","136.794","0","1","15.537","0","1.403","0","0.879","0","3","6","0"
"Cristina2","10/31/2023 2:39:04 PM","Chamber3 [3]","CI32202-3","TxT","Rat dPAL_2021","1137","N/A","Rat dPAL_2021 vN/A","1785","ABET II Touch 22.03.22.0","100","3600","2023-10-31T14:39:05.090","151.735","1","5","1.4","0","0.936","0","7.244","0","2","2","0"
"Cristina2","10/31/2023 2:39:04 PM","Chamber3 [3]","CI32202-3","TxT","Rat dPAL_2021","1137","N/A","Rat dPAL_2021 vN/A","1785","ABET II Touch 22.03.22.0","100","3600","2023-10-31T14:39:05.090","160.792","1","2","2.427","0","1.13","0","0.516","0","3","3","0"
