"Database","Date/Time","Environment","Machine Name","Analysis Name","Schedule Name","Schedule Run ID","Version","Version Name","Animal ID","Application_Version","Max_Number_Trials","Max_Schedule_Time","Schedule_Start_Time","Trial Analysis - Condition","Trial Analysis - Correct","Trial Analysis - Trial Type","Trial Analysis - Touch Latency_Duration","Trial Analysis - Touch Latency_Counts","Trial Analysis - Reward Collection Latency_Duration","Trial Analysis - Reward Collection Latency_Counts","Trial Analysis - Initiation Latency_Duration","Trial Analysis - Initiation Latency_Counts","Trial Analysis - Front Beam Break - ","Trial Analysis - Back Beam Break - ","Trial Analysis - Interruption"
"Cristina2","9/29/2023 10:18:54 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1020","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-09-29T10:18:55.211","112.769","1","4","97.143","0","1.108","0","1.063","0","12","13","0"
"Cristina2","9/29/2023 10:18:54 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1020","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-09-29T10:18:55.211","157.842","0","5","27.173","0","1.082","0","0","0","9","1","0"
"Cristina2","9/29/2023 10:18:54 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1020","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-09-29T10:18:55.211","180.176","1","3","14.532","0","1.078","0","0.7","0","1","5","0"
"Cristina2","9/29/2023 10:18:54 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1020","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-09-29T10:18:55.211","253.386","1","5","66.194","0","2.26","0","0","0","5","6","0"
"Cristina2","9/29/2023 10:18:54 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1020","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-09-29T10:18:55.211","342.089","0","5","70.605","0","0.925","0","0","0","11","6","0"
"Cristina2","9/29/2023 10:18:54 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1020","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-09-29T10:18:55.211","459.584","1","4","108.531","0","1.172","0","0.609","0","12","6","0"
"Cristina2","9/29/2023 10:18:54 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1020","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-09-29T10:18:55.211","490.186","0","6","13.299","0","1.062","0","0","0","4","2","0"
"Cristina2","9/29/2023 10:18:54 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1020","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-09-29T10:18:55.211","502.316","1","1","5.19","0","1.559","0","0.564","0","2","1","0"
"Cristina2","9/29/2023 10:18:54 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1020","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-09-29T10:18:55.211","515.303","1","1","6.55","0","1.243","0","0","0","4","1","0"
"Cristina2","9/29/2023 10:18:54 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1020","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-09-29T10:18:55.211","527.916","1","2","3.857","0","1.105","0","2.437","0","1","1","0"
"Cristina2","9/29/2023 10:18:54 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1020","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-09-29T10:18:55.211","540.644","1","4","2.803","0","1.414","0","3.171","0","1","1","0"
"Cristina2","9/29/2023 10:18:54 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1020","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-09-29T10:18:55.211","551.466","1","2","1.931","0","1.087","0","2.241","0","1","1","0"
"Cristina2","9/29/2023 10:18:54 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1020","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-09-29T10:18:55.211","563.3","1","4","4.385","0","1.148","0","0.414","0","2","2","0"
"Cristina2","9/29/2023 10:18:54 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1020","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-09-29T10:18:55.211","572.688","1","2","2.59","0","1.222","0","0.324","0","2","1","0"
"Cristina2","9/29/2023 10:18:54 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1020","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-09-29T10:18:55.211","590.952","0","3","1.907","0","1.033","0","0.382","0","4","2","0"
"Cristina2","9/29/2023 10:18:54 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1020","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-09-29T10:18:55.211","609.963","0","6","2.664","0","1.371","0","0.746","0","6","2","0"
"Cristina2","9/29/2023 10:18:54 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1020","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-09-29T10:18:55.211","620.394","1","1","1.791","0","0.896","0","1.833","0","3","2","0"
"Cristina2","9/29/2023 10:18:54 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1020","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-09-29T10:18:55.211","632.572","1","6","4.52","0","0.963","0","0.998","0","4","1","0"
"Cristina2","9/29/2023 10:18:54 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1020","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-09-29T10:18:55.211","646.323","1","4","6.603","0","1.128","0","0.505","0","2","1","0"
"Cristina2","9/29/2023 10:18:54 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1020","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-09-29T10:18:55.211","663.177","1","2","8.188","0","1.044","0","2.02","0","6","4","0"
"Cristina2","9/29/2023 10:18:54 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1020","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-09-29T10:18:55.211","682.043","0","5","1.699","0","0.954","0","1.777","0","11","2","0"
"Cristina2","9/29/2023 10:18:54 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1020","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-09-29T10:18:55.211","699.664","1","1","3.878","0","0.999","0","6.859","0","6","2","0"
"Cristina2","9/29/2023 10:18:54 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1020","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-09-29T10:18:55.211","711.647","1","3","3.978","0","1.017","0","1.613","0","1","1","0"
"Cristina2","9/29/2023 10:18:54 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1020","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-09-29T10:18:55.211","731.472","0","5","4.125","0","0.97","0","0.25","0","4","2","0"
"Cristina2","9/29/2023 10:18:54 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1020","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-09-29T10:18:55.211","742.297","1","3","2.727","0","0.996","0","1.207","0","1","2","0"
"Cristina2","9/29/2023 10:18:54 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1020","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-09-29T10:18:55.211","761.527","0","6","3.322","0","1.023","0","0.443","0","6","3","0"
"Cristina2","9/29/2023 10:18:54 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1020","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-09-29T10:18:55.211","784.38","0","6","5.437","0","1.195","0","2.071","0","3","4","0"
"Cristina2","9/29/2023 10:18:54 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1020","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-09-29T10:18:55.211","799.763","1","2","6.342","0","1.033","0","2.643","0","3","2","0"
"Cristina2","9/29/2023 10:18:54 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1020","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-09-29T10:18:55.211","865.152","0","3","49.932","0","1.047","0","0","0","5","2","0"
"Cristina2","9/29/2023 10:18:54 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1020","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-09-29T10:18:55.211","901.084","0","1","15.431","0","1.072","0","4.991","0","5","2","0"
"Cristina2","9/29/2023 10:18:54 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1020","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-09-29T10:18:55.211","941.434","1","3","31.871","0","1.253","0","2.015","0","4","2","0"
"Cristina2","9/29/2023 10:18:54 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1020","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-09-29T10:18:55.211","963.996","0","6","7.553","0","1.181","0","0","0","12","2","0"
"Cristina2","9/29/2023 10:18:54 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1020","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-09-29T10:18:55.211","976.093","1","4","4.521","0","1.205","0","1.307","0","6","2","0"
"Cristina2","9/29/2023 10:18:54 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1020","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-09-29T10:18:55.211","995.844","0","3","3.36","0","1.112","0","0","0","6","1","0"
"Cristina2","9/29/2023 10:18:54 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1020","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-09-29T10:18:55.211","1006.397","1","4","2.676","0","1.105","0","0.843","0","4","2","0"
"Cristina2","9/29/2023 10:18:54 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1020","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-09-29T10:18:55.211","1030.162","0","5","3.795","0","1.176","0","4.685","0","9","3","0"
