"Database","Date/Time","Environment","Machine Name","Analysis Name","Schedule Name","Schedule Run ID","Version","Version Name","Animal ID","Application_Version","Max_Number_Trials","Max_Schedule_Time","Schedule_Start_Time","Trial Analysis - Condition","Trial Analysis - Correct","Trial Analysis - Trial Type","Trial Analysis - Touch Latency_Duration","Trial Analysis - Touch Latency_Counts","Trial Analysis - Reward Collection Latency_Duration","Trial Analysis - Reward Collection Latency_Counts","Trial Analysis - Initiation Latency_Duration","Trial Analysis - Initiation Latency_Counts","Trial Analysis - Front Beam Break - ","Trial Analysis - Back Beam Break - ","Trial Analysis - Interruption"
"Cristina2","3/28/2023 1:06:45 PM","Chamber1 [1]","CI32202-3","TxT","Rat dPAL_2021","541","N/A","Rat dPAL_2021 vN/A","1554","ABET II Touch 22.03.22.0","100","3600","2023-03-28T13:06:45.209","44.214","0","5","14.638","0","1.919","0","11.502","0","4","3","0"
"Cristina2","3/28/2023 1:06:45 PM","Chamber1 [1]","CI32202-3","TxT","Rat dPAL_2021","541","N/A","Rat dPAL_2021 vN/A","1554","ABET II Touch 22.03.22.0","100","3600","2023-03-28T13:06:45.209","89.306","0","5","26.989","0","1.566","0","2.684","0","9","3","0"
"Cristina2","3/28/2023 1:06:45 PM","Chamber1 [1]","CI32202-3","TxT","Rat dPAL_2021","541","N/A","Rat dPAL_2021 vN/A","1554","ABET II Touch 22.03.22.0","100","3600","2023-03-28T13:06:45.209","133.302","0","6","26.995","0","1.376","0","1.505","0","5","3","0"
"Cristina2","3/28/2023 1:06:45 PM","Chamber1 [1]","CI32202-3","TxT","Rat dPAL_2021","541","N/A","Rat dPAL_2021 vN/A","1554","ABET II Touch 22.03.22.0","100","3600","2023-03-28T13:06:45.209","178.923","1","3","37.859","0","1.716","0","0.393","0","4","3","0"
"Cristina2","3/28/2023 1:06:45 PM","Chamber1 [1]","CI32202-3","TxT","Rat dPAL_2021","541","N/A","Rat dPAL_2021 vN/A","1554","ABET II Touch 22.03.22.0","100","3600","2023-03-28T13:06:45.209","221.3","1","5","23.746","0","1.543","0","12.049","0","2","4","0"
"Cristina2","3/28/2023 1:06:45 PM","Chamber1 [1]","CI32202-3","TxT","Rat dPAL_2021","541","N/A","Rat dPAL_2021 vN/A","1554","ABET II Touch 22.03.22.0","100","3600","2023-03-28T13:06:45.209","241.584","1","1","9.525","0","1.495","0","4.173","0","1","1","0"
"Cristina2","3/28/2023 1:06:45 PM","Chamber1 [1]","CI32202-3","TxT","Rat dPAL_2021","541","N/A","Rat dPAL_2021 vN/A","1554","ABET II Touch 22.03.22.0","100","3600","2023-03-28T13:06:45.209","261.752","0","2","5.16","0","1.596","0","0","0","5","1","0"
"Cristina2","3/28/2023 1:06:45 PM","Chamber1 [1]","CI32202-3","TxT","Rat dPAL_2021","541","N/A","Rat dPAL_2021 vN/A","1554","ABET II Touch 22.03.22.0","100","3600","2023-03-28T13:06:45.209","289.822","1","3","20.673","0","1.279","0","0.232","0","4","2","0"
"Cristina2","3/28/2023 1:06:45 PM","Chamber1 [1]","CI32202-3","TxT","Rat dPAL_2021","541","N/A","Rat dPAL_2021 vN/A","1554","ABET II Touch 22.03.22.0","100","3600","2023-03-28T13:06:45.209","309.075","1","4","9.149","0","1.427","0","2.976","0","3","2","0"
"Cristina2","3/28/2023 1:06:45 PM","Chamber1 [1]","CI32202-3","TxT","Rat dPAL_2021","541","N/A","Rat dPAL_2021 vN/A","1554","ABET II Touch 22.03.22.0","100","3600","2023-03-28T13:06:45.209","342.039","0","2","14.341","0","1.466","0","3.578","0","3","7","0"
