"Database","Date/Time","Environment","Machine Name","Analysis Name","Schedule Name","Schedule Run ID","Version","Version Name","Animal ID","Application_Version","Max_Number_Trials","Max_Schedule_Time","Schedule_Start_Time","Trial Analysis - Condition","Trial Analysis - Correct","Trial Analysis - Trial Type","Trial Analysis - Touch Latency_Duration","Trial Analysis - Touch Latency_Counts","Trial Analysis - Reward Collection Latency_Duration","Trial Analysis - Reward Collection Latency_Counts","Trial Analysis - Initiation Latency_Duration","Trial Analysis - Initiation Latency_Counts","Trial Analysis - Front Beam Break - ","Trial Analysis - Back Beam Break - ","Trial Analysis - Interruption"
"Cristina2","10/10/2023 10:44:57 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1068","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-10-10T10:44:57.912","23.363","0","6","2.866","0","1.22","0","1.645","0","6","4","0"
"Cristina2","10/10/2023 10:44:57 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1068","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-10-10T10:44:57.912","41.82","0","6","1.55","0","1.122","0","1.637","0","10","2","0"
"Cristina2","10/10/2023 10:44:57 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1068","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-10-10T10:44:57.912","65.166","0","5","1.647","0","1.244","0","6.384","0","5","3","0"
"Cristina2","10/10/2023 10:44:57 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1068","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-10-10T10:44:57.912","92.712","1","4","1.975","0","1.155","0","19.081","0","9","4","0"
"Cristina2","10/10/2023 10:44:57 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1068","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-10-10T10:44:57.912","102.189","1","3","1.47","0","1.249","0","1.78","0","4","1","0"
"Cristina2","10/10/2023 10:44:57 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1068","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-10-10T10:44:57.912","111.516","1","5","1.547","0","1.154","0","1.296","0","3","2","0"
"Cristina2","10/10/2023 10:44:57 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1068","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-10-10T10:44:57.912","119.207","1","5","1.229","0","1.096","0","0.262","0","4","1","0"
"Cristina2","10/10/2023 10:44:57 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1068","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-10-10T10:44:57.912","127.172","1","3","1.616","0","1.3","0","0","0","1","1","0"
"Cristina2","10/10/2023 10:44:57 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1068","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-10-10T10:44:57.912","134.837","1","6","1.232","0","1.195","0","0.129","0","6","1","0"
"Cristina2","10/10/2023 10:44:57 AM","Chamber4 [4]","CI32202-3","TxT","Rat dPAL_2021","1068","N/A","Rat dPAL_2021 vN/A","1757","ABET II Touch 22.03.22.0","100","3600","2023-10-10T10:44:57.912","151.75","0","1","1.531","0","1.239","0","0.307","0","7","3","0"
