"Database","Date/Time","Environment","Machine Name","Analysis Name","Schedule Name","Schedule Run ID","Version","Version Name","Animal ID","Application_Version","Max_Number_Trials","Max_Schedule_Time","Schedule_Start_Time","Trial Analysis - Condition","Trial Analysis - Correct","Trial Analysis - Trial Type","Trial Analysis - Touch Latency_Duration","Trial Analysis - Touch Latency_Counts","Trial Analysis - Reward Collection Latency_Duration","Trial Analysis - Reward Collection Latency_Counts","Trial Analysis - Initiation Latency_Duration","Trial Analysis - Initiation Latency_Counts","Trial Analysis - Front Beam Break - ","Trial Analysis - Back Beam Break - ","Trial Analysis - Interruption"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","21.797","1","3","9.772","0","1.987","0","0.553","0","1","4","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","38.327","1","1","5.568","0","2.756","0","2.979","0","2","1","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","60.642","1","6","7.889","0","7.766","0","1.569","0","6","1","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","75.25","1","5","5.736","0","1.567","0","2.093","0","1","1","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","94.612","0","5","3.753","0","2.029","0","0.473","0","5","2","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","104.853","1","1","2.362","0","1.51","0","0.52","0","3","1","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","114.946","1","5","2.328","0","1.663","0","0.969","0","1","1","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","124.044","1","4","2.427","0","1.444","0","0","0","1","1","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","133.55","1","6","2.588","0","1.612","0","0.443","0","1","1","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","142.939","1","3","2.257","0","1.533","0","0.234","0","1","1","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","154.246","1","5","4.584","0","1.498","0","0","0","3","1","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","163.322","1","4","2.147","0","1.597","0","0.115","0","2","1","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","173.233","1","6","3.17","0","1.698","0","0","0","2","2","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","182.02","1","2","2.081","0","1.426","0","0","0","3","1","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","192.099","1","6","2.172","0","1.562","0","1.299","0","2","1","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","209.302","0","6","1.924","0","1.59","0","0.024","0","7","1","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","228.663","0","2","2.491","0","2.005","0","1.659","0","3","1","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","241.833","1","2","5.652","0","1.297","0","0.82","0","3","3","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","250.592","1","1","1.873","0","1.482","0","0.009","0","3","1","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","259.709","1","2","1.79","0","1.713","0","0.126","0","4","1","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","269.849","1","4","2.828","0","1.461","0","0.969","0","1","1","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","278.981","1","4","2.52","0","1.693","0","0","0","1","1","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","287.74","1","1","1.901","0","1.326","0","0","0","3","1","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","296.493","1","4","1.954","0","1.555","0","0.157","0","2","1","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","314.355","0","5","2.432","0","1.398","0","0.22","0","5","1","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","324.328","1","3","2.79","0","1.536","0","0.159","0","2","1","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","341.383","0","3","2.03","0","1.604","0","0","0","7","0","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","361.229","0","1","3.396","0","1.469","0","1.27","0","5","3","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","371.783","1","3","2.496","0","1.554","0","1.37","0","2","2","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","382.117","1","2","3.544","0","1.271","0","0","0","2","1","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","390.862","1","6","2.066","0","1.377","0","0.055","0","1","1","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","408.082","0","1","1.954","0","1.629","0","0.041","0","5","1","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","420.017","1","2","4.073","0","1.388","0","1.115","0","2","2","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","428.908","1","2","2.277","0","1.719","0","0","0","3","1","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","438.219","1","5","2.714","0","1.285","0","0","0","2","1","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","456.73","0","3","3.291","0","1.321","0","0","0","5","3","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","467.197","1","2","3.26","0","1.623","0","0.397","0","1","1","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","476.825","1","6","1.921","0","1.555","0","1.194","0","1","1","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","485.524","1","4","2.012","0","1.302","0","0.129","0","2","1","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","494.432","1","1","1.759","0","1.452","0","0.204","0","3","1","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","503.327","1","5","2.137","0","1.393","0","0.174","0","3","1","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","512.61","1","1","1.864","0","1.664","0","0.444","0","3","1","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","521.248","1","4","2.329","0","1.454","0","0","0","1","1","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","530.019","1","5","2.366","0","1.736","0","0","0","2","1","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","539.073","1","3","1.988","0","1.539","0","0.248","0","3","1","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","548.087","1","5","2.179","0","1.325","0","0.053","0","3","1","0"
"Cristina2","11/16/2023 2:47:00 PM","Chamber2 [2]","CI32202-3","TxT","Rat dPAL_2021","1205","N/A","Rat dPAL_2021 vN/A","1778","ABET II Touch 22.03.22.0","100","3600","2023-11-16T14:47:01.113","557.926","1","2","3.271","0","1.45","0","0.174","0","5","1","0"
